channel_id,name,handle,agency,discovery_source,first_discovered_at,candidate_status,already_in_frozen_cohort,evidence_strength
UCkf9IC_RAo1SSj4BvR7ahOA,Emiliaエミリア🌸🍡 ch.,@emi_emilia24,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304092+00:00,active,False,HIGH_CONFIDENCE
UCmAObfjMAwE-nqr9D0ISAFw,Fufu15 Ch. 〖ST〗,@fufu15vtuber44,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304122+00:00,active,False,HIGH_CONFIDENCE
UClOemvfyX_2oQPj-foZu5jw,RAITO-KUN,@raito-kun11,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304157+00:00,active,False,HIGH_CONFIDENCE
UClBbcA64ikRSXTijItUQ-OA,Mizo Chan Ch.【PSM】,@mizochann,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304195+00:00,active,False,MEDIUM_CONFIDENCE
UCmR_ysVFhbwdrh080o1MuMQ,Momo Vtuber,@momo_lh,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304256+00:00,active,False,HIGH_CONFIDENCE
UClIlMpdlevmQHyd7qQLLNWA,ghostmaiky,@ghostmaiky,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304276+00:00,active,True,MEDIUM_CONFIDENCE
UCmBtZhaKjvZ6zotSOuOMnwQ,Fortuna Leah,@fortunaleah,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304309+00:00,hiatus,False,HIGH_CONFIDENCE
UClHAmzOCBWpIxaeLoB1C3WQ,HottoMaya,@hottomaya559,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304331+00:00,active,False,MEDIUM_CONFIDENCE
UCkfMOc9cpO2jNCQcr_9nnKw,CcretRain [ FLAW project ],@ccretrain,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304421+00:00,active,False,MEDIUM_CONFIDENCE
UCkxYPkvxIhorqG9577J0KGg,N4iKI,@naikich54,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304445+00:00,active,False,HIGH_CONFIDENCE
UCm7uL6HoDxrJ7aJm7HMacQA,ZGezz Channel by พี่กอล์ฟ,@zgezzchannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304562+00:00,hiatus,False,HIGH_CONFIDENCE
UCmU2ZpoUQNii8DSKuWR3qLQ,KoSaru_Ch,@kosaru_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304631+00:00,active,False,MEDIUM_CONFIDENCE
UCl-gN216hlPiOzGOm_Jkosg,Melriz,@melrizch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304688+00:00,active,False,MEDIUM_CONFIDENCE
UCmVx2k5Qcsmk8qGbZEBZGCw,Lucia Xavier,@lucia_xavier,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304729+00:00,active,False,HIGH_CONFIDENCE
UClsrtReeDeC9WGR926fICZA,Kamashi Ch.,@kamashi_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304768+00:00,active,False,MEDIUM_CONFIDENCE
UCktUGMC7AKl1e8n20Ys8w0Q,Superpretty TAKOPERO Ch. Pixela Legends,@takopero,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.304807+00:00,active,True,HIGH_CONFIDENCE
UClFQeZMVqFVZonqSYk0l-Og,Kagemaru 404,@kagemaru404,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304854+00:00,active,False,MEDIUM_CONFIDENCE
UCmDDNnaWA_lEL4rpWqD4nSA,JomJam_SLX,@jomjam_slx,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304884+00:00,active,False,MEDIUM_CONFIDENCE
UCmEBfH-cA250fGCvUb9CIGA,Zerias Ch.,@zerias_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.304933+00:00,active,False,MEDIUM_CONFIDENCE
UCkmdieFgz-8jWHBE1OlucAA,กลิ่นทอง | Klinthong 【RE:S】,@klinthong_res,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305000+00:00,active,False,HIGH_CONFIDENCE
UClENshywr_HiWzG7WHnBUDQ,Yuklear,@yuklear,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305030+00:00,active,False,HIGH_CONFIDENCE
UCmTbPJp-N5R1KFvMO51giCg,SKarenNin,@skarennin,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305060+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCldD-XczW0-Frlbo11CIqfg,Darchelle ch.,@darchelle_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305090+00:00,active,False,HIGH_CONFIDENCE
UClbr2Ml5EXjoAysIGi65z4w,「ねし」Neshi CH,@neshich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305118+00:00,active,False,HIGH_CONFIDENCE
UClCLRJrlg3F9FOPnUfItZSw,Tatsuki Ch.,@tatsukich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305143+00:00,hiatus,True,HIGH_CONFIDENCE
UCmE_BKy2qSzjCC9HyRrxcqA,Rubyele Garnet Ch.,@ruby-ele,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305169+00:00,active,False,HIGH_CONFIDENCE
UCknOyz3O0-G6w5SJNAgO7uQ,Mild-R Ch. Lumina-World-End,@mildrworldend,Lumina Live,Thai VTuber Ranking,2026-09-06T15:07:31.305217+00:00,active,True,MEDIUM_CONFIDENCE
UClXPm_54oaVwVPKhewoDSQw,SHiA_4a,@shia_4a,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305252+00:00,active,False,HIGH_CONFIDENCE
UCkrja0w7A6MHJ5UAxjTgH7Q,shaleep.,@shaleep_uwu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305297+00:00,active,False,HIGH_CONFIDENCE
UCm5SLUk640GMLdp6ePCaXHQ,Alizabyleth Ch.,@alizabylethcutievtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305336+00:00,active,False,HIGH_CONFIDENCE
UCmKiQxuXbizCEo77GCBTOig,Lyneth Ch.,@lyneththerabbit,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305373+00:00,active,False,MEDIUM_CONFIDENCE
UCm4MvNX1EORDR3dgOxLhcJQ,Eranthia ch.,@eranthiaa,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305394+00:00,active,False,MEDIUM_CONFIDENCE
UCktowrrd3HTEugAQdKeuZOQ,GNTGxd,@gntgxd,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305433+00:00,active,False,HIGH_CONFIDENCE
UClGxY7R31Snisoccta9uByg,Zane『VTG』,@zanevtg,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305458+00:00,active,False,HIGH_CONFIDENCE
UClLePWOXDCn6ZxhcM3jjPBw,EuRo,@euroxyz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305493+00:00,active,False,HIGH_CONFIDENCE
UClkwdtOk6yQekM-UsoJNErg,Aelisse,@aelisseepr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305513+00:00,active,False,MEDIUM_CONFIDENCE
UCm0b6rM-6um9H8ZIiljKncg,chloridefow,@chloridefow,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305554+00:00,active,False,HIGH_CONFIDENCE
UClKBrxMxPf1-104BQRNkDYw,Lyon De Gladiolus,@lyondegra,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305606+00:00,active,False,HIGH_CONFIDENCE
UClsYXk5BW7YOdB9mnGzikyQ,Celestier Rolannda [crrda.ch],@crrda_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305676+00:00,active,False,HIGH_CONFIDENCE
UCmNHaTv_3klfUfaokHoXWJQ,Vivian V. Wendell Ch.,@vivianv.,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305702+00:00,active,False,HIGH_CONFIDENCE
UCmN7K6QnC46aah-_69EGksw,Lawrenze l Blessing,@lawrenzeblessing,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305757+00:00,active,False,HIGH_CONFIDENCE
UCkwcFk8UHZO0ANkB6aBCo2w,Breindel the duck Ch.,@breindeltheduck,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305793+00:00,active,False,MEDIUM_CONFIDENCE
UClfz6OCQ6Lic7BGFsn1q0Ww,Yamisamadesu,@yamisamadesu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305823+00:00,active,False,MEDIUM_CONFIDENCE
UCVX1q9x58mqu12j94cAwr0w,Kirine Ch.,@kirine,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.305883+00:00,active,False,HIGH_CONFIDENCE
UCWLGTmRYmq283VD3QreyyLg,Alzena_SLR,@alzena_slr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305903+00:00,active,False,MEDIUM_CONFIDENCE
UCXBd37-oAdMimpTzXN9WtVQ,Gutz ch.,@gutzch.4599,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305931+00:00,unknown,False,MEDIUM_CONFIDENCE
UCWjaqaEssIOviThtKEtBvsw,Hibiki Diva『DPX』,@hibikidiva_ch,DPX,Thai VTuber Ranking,2026-09-06T15:07:31.305956+00:00,active,False,MEDIUM_CONFIDENCE
UCVjZjOsH1_hkjhOkYkylAmg,Odele Ch.,@odeletheswan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.305980+00:00,active,False,HIGH_CONFIDENCE
UCWm99dEdWyZR-jWLyzzOIZA,RAILONEY,@railoney_yt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306030+00:00,active,False,MEDIUM_CONFIDENCE
UCVjhbrfJG9GX2sXsl7B3AIg,Mei Vtuber,@meivtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306081+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCWa0z5W_t2B46XB3a5OKU0Q,Jao_KaoJao,@jao_kaojao,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306127+00:00,active,False,MEDIUM_CONFIDENCE
UCVhMzJhna39ULdMowQAE-uQ,Hatsuji ::H.T.J ,@hatsujihtj,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306166+00:00,active,False,MEDIUM_CONFIDENCE
UCWU7kvLd_JBaBqO_ilTYd_A,Zekai Ch.【ARP】,@zekai_arp,Algorhythm Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.306190+00:00,active,True,MEDIUM_CONFIDENCE
UCVfj4ZZ02FyqOracLd7r5oQ,TARIN,@ta121n,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306225+00:00,active,False,HIGH_CONFIDENCE
UCVBaM-3Ot6LmwX1cbhqQvVw,Eric'Mariner Ch.,@ericmariner_vt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306256+00:00,active,False,HIGH_CONFIDENCE
UCXIVuxD2sPqxESwVEUtGPuA,Leonetta Ch. 《NEOVISTA》,@leonetta_nvp,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306278+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCX709cHEHWW3QU1qSA_dyVA,Housagi ch. Euphora,@housagiepr,Euphora Project,Thai VTuber Ranking,2026-09-06T15:07:31.306307+00:00,active,False,HIGH_CONFIDENCE
UCWRc7m30K-4jNCyVnWh_a-w,Freidya Ch,@freidya-ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306367+00:00,active,False,HIGH_CONFIDENCE
UCWGL-srZbmgncoJ9YKJrdAg,OYAZUMISAN,@oyazumi3,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306387+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCVQrivN2wzHYLNrsAquYjhg,Jaowayde,@jaowayde_vt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306421+00:00,active,False,HIGH_CONFIDENCE
UCVmZ-RvoPuxk9siBRctLwsA,NaNA Ch.,@nana_saurus,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306456+00:00,active,False,MEDIUM_CONFIDENCE
UCVgbTA9qzHDr3nPsN3-Nsuw,NoranekoGotty,@noranekogotty,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306475+00:00,active,False,MEDIUM_CONFIDENCE
UCXOGcY1DJ8uohGI3KTPue-g,ToraSunday Ch.,@torasundaych,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306504+00:00,active,False,HIGH_CONFIDENCE
UCVlgCh9B_0PI7COJ2tJ7hIw,Heiman Ch.,@heiman-hm,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306530+00:00,active,False,MEDIUM_CONFIDENCE
UCVY-v0sCwEjE3V7dUOqkFZg,Camellia Ch.,@camelliam,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306585+00:00,active,False,MEDIUM_CONFIDENCE
UCVLZI8sZ1J1PDVHdPLgnChw,Freyraine Ch.,@freyraine,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306610+00:00,active,False,MEDIUM_CONFIDENCE
UCVxPzerhZ7g_OL_5okEk08g,Nanako_SLR,@nanako_slr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306653+00:00,active,False,MEDIUM_CONFIDENCE
UCXORtYHsd6uxJK15JvHzxvA,AonGreyFox,@aongreyfox,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306733+00:00,active,False,HIGH_CONFIDENCE
UCVvTvmP37h2C2NuHqB_Uekg,Merope Ch.,@meropevch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306760+00:00,hiatus,False,HIGH_CONFIDENCE
UCVgoTNEZIS4UVoe2M4CSc4w,⚡GS_ก๊อปแก๊ป พาเพลิน⚡,@gs_golfpraplern,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.306862+00:00,active,False,HIGH_CONFIDENCE
UCVEL1jAgCQNQcRN9Ble6lMw,Chaos Ch.,@chaosch.4876,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306886+00:00,active,False,MEDIUM_CONFIDENCE
UCVa_b2jriwKJLcS4CP9Pq3w,Rubellus Remis | VArtist,@rubellusremis,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306921+00:00,active,False,MEDIUM_CONFIDENCE
UCWS53JU_S79XyN9KKOCOCHw,Kianae IONIX,@kianae_ionix,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306955+00:00,active,False,HIGH_CONFIDENCE
UCVzwh-Nav8BxYbm-Vt6xQYg,-Kami Rei- ,@kamireiv,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.306985+00:00,active,False,HIGH_CONFIDENCE
UCWe8lxEFSt84vZ7srlHySVw,Sataru【21PM】,@sataru21pm,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307068+00:00,active,False,HIGH_CONFIDENCE
UCWM76ZPAZqDNOAp5AKn9uIw,JueBigHead,@juebighead,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307094+00:00,active,True,MEDIUM_CONFIDENCE
UCW0EhUBJrTtjSywG4-MGgrQ,Grimus Grimm Ch. Pixela Destiny,@grimmgrimus,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.307115+00:00,active,True,MEDIUM_CONFIDENCE
UCVAsOHcLLGVQq6aOpesOwBQ,Hanabi Lafy Ch. Pixela-Isekai,@hanabilafy,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.307200+00:00,active,True,HIGH_CONFIDENCE
UCX5Qv6nz_HUVKtaDiMEReyQ,Red FarTear Ch.,@redfartearch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307227+00:00,active,False,HIGH_CONFIDENCE
UCXG9ZvdggOsj5kb996vbYPg,FL_FirstsLove ⌜VZ⌟,@fl_firstslove,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.307263+00:00,active,False,HIGH_CONFIDENCE
UCVjCtqjlMB3S0UpsJsC9_xA,กะละมัง วีทูปเบอร์,@kalamangvt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307366+00:00,active,False,HIGH_CONFIDENCE
UCVhHSmzes15AABN5pKcq7bQ,พรี่โอม Omoro & คุณนายกระต่าย BunBun,@omorothebunny,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307394+00:00,active,True,HIGH_CONFIDENCE
UCWNVjAzZmYUni8YBXYiy01w,dtto.,@dttodot,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307414+00:00,active,True,MEDIUM_CONFIDENCE
UCW5ZZhibxHgZ6wLzqXK97XQ,PAres Spacedog『Berlina•ECR』,@p.aresspacedog,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.307454+00:00,active,False,HIGH_CONFIDENCE
UCVKmkTCnz56PpKQFxYMuAHg,Flur Furry Ch.,@flurfurrych,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307490+00:00,active,False,MEDIUM_CONFIDENCE
UCVxEGzv2qEyFXQAsqgjuIog,Aika,@a1chandesu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307558+00:00,active,False,MEDIUM_CONFIDENCE
UCWw9JzEA7hdBnSFR-_Y0DlA,Seina Ch.,@seina_idyp,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307622+00:00,active,False,MEDIUM_CONFIDENCE
UCWO1YqwwjkAk2aXp8y-Qo8g,Ekaros Ch. Vprolive,@ekarosvprolive,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307643+00:00,unknown,False,MEDIUM_CONFIDENCE
UCBUEDay6omiIO9XebzcButg,Aru Hoshima Ch. | 星間アル,@aru_hoshima,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307669+00:00,active,False,MEDIUM_CONFIDENCE
UCCDb84g4xtJYE0bOJ6BLwJg,Damon Vilanish(VTuber),@damonvilanishvtuberth,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307704+00:00,active,False,MEDIUM_CONFIDENCE
UCBmXZKNg_Tsy-r5pZsBPVVA,M3R0 ch.,@amn_mero,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307738+00:00,active,False,MEDIUM_CONFIDENCE
UCCTu-nYFSFerCTEAQLwyRgA,Fo_Kuro「フォー黒」,@fo_kuro,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307783+00:00,hiatus,False,HIGH_CONFIDENCE
UCDXW5zG-2aZXL9K1bkV3Ajw,IV_1386 ch.,@iv1386ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307844+00:00,active,False,MEDIUM_CONFIDENCE
UCCa03c0JD-H5AoJ_a6PuQrA,Onnari Ch.,@onnaritengu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307870+00:00,active,False,HIGH_CONFIDENCE
UCDUFEQDrHUjO5vAVwPPiG3Q,Akakurai [明暗い],@akakurai,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.307892+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCCo8rdZh_V_irwScgnHJb2Q,Artie ch. Euphora,@artieepr,Euphora Project,Thai VTuber Ranking,2026-09-06T15:07:31.307957+00:00,active,False,HIGH_CONFIDENCE
UCD5-go4VNzPs044VuPf2-uA,Saamazu Suwai,@saamazusuwai,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308035+00:00,active,False,HIGH_CONFIDENCE
UCCM6yLTh1Ep5rlwrapyyNOQ,Hajime Rei Ch. / AStars,@hajimerei_as,AStars Production,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.308074+00:00,active,False,MEDIUM_CONFIDENCE
UCDVOWB_Fi5jmi6o-x5_uV8g,Deliva Kaga ch.,@delivakagach,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308149+00:00,active,False,HIGH_CONFIDENCE
UCD_aBWFE2nsQB0Pb6Hj8Ksg,LittleBunnie Ch.,@littlebunniech,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308192+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCDH0eXdMf-vFqvTtjADsOcw,_PONDEX,@pondex219,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308248+00:00,active,False,MEDIUM_CONFIDENCE
UCCKvp_oV10qcK5Abjaz4FrA,Tiggar Ch.,@tiggarch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308281+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCCQd9y8LSnnp09dF7Mrp5Jg,Leviaz Ch.,@leviazch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308322+00:00,active,False,HIGH_CONFIDENCE
UCBi2sDv2HYYnCtEqldp0RFA,Astrea Ch. アストリア〖ECR〗,@astreaastr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308379+00:00,active,False,HIGH_CONFIDENCE
UCDSn4Ql7fuyjxsSNOws81iQ,BorntoDev,@borntodev,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308568+00:00,active,True,HIGH_CONFIDENCE
UCDUdT8_IEOY-Z9KfLiCOfuQ,Zin'fandel「ZTP」,@zinfandel_ztp,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308666+00:00,active,False,MEDIUM_CONFIDENCE
UCCcZmve86N8WakyfYRqc0uA,Chata Cloveron ,@chatacloveron,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308740+00:00,active,False,MEDIUM_CONFIDENCE
UCC4Wb_x57Ks43GRJ6x_wT5Q,Choya Ch.,@choya.vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308894+00:00,active,True,HIGH_CONFIDENCE
UCBq8wrxx6gPxxmZwDnZEEYA,Milyni Tivona【BLP】,@milynitivona_blp,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.308957+00:00,active,False,MEDIUM_CONFIDENCE
UCDWp89OUkBRM9cDmOXHT6bw,Momoka Ch.,@momokachnjir,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309010+00:00,active,False,MEDIUM_CONFIDENCE
UCBXpnfoHqIZRqi3ex50bB4w,B-DY 【#BADD30】,@badd30code,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309035+00:00,active,False,MEDIUM_CONFIDENCE
UCCjunxHiL2OHhNDl4sdD1bg,Murasako Reino,@sotareino,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309064+00:00,active,False,MEDIUM_CONFIDENCE
UCC5q6CpuDflPvO7pNn52RGQ,Lapine Ch.,@lapineplg,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.309099+00:00,active,True,HIGH_CONFIDENCE
UCDCOWpzyBFsavT-K7AmN3MQ,Azato Stacia Ch.,@azatostacia,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.309135+00:00,active,True,MEDIUM_CONFIDENCE
UCC3IBnXJb8xYdg-_MMh1qNg,Pamberry Ch,@pamberrych,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309260+00:00,active,False,HIGH_CONFIDENCE
UCCsgAS-uqrGRdmvJzvfAXsw,Hanna Ch. ハンナー,@hannach.2730,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309315+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCCCOpUUMaweGiTZ_vNSdh1w,Shirasagi Ch.,@shirasagich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309347+00:00,active,False,MEDIUM_CONFIDENCE
UCD_y0feXuBuX9z6RAxz4afg,Mikadzuki Nammy,@mikadzuki_nammy,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309403+00:00,active,False,MEDIUM_CONFIDENCE
UCD67JYizIZGNc-1Dsn9eu3A,เซียน่า | Sienna 【RE:S】,@sienna_res,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.309456+00:00,active,False,HIGH_CONFIDENCE
UCCnI25SLttKYJdVgno6qkYg,LVMP,@lvmp_channel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309532+00:00,hiatus,False,HIGH_CONFIDENCE
UCCXtKBc_KnKRtT-9qXu5Y7A,KOHAKU Ch.,@kohakuch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309558+00:00,hiatus,False,HIGH_CONFIDENCE
UCBev9yAPNYhFM4ORPQb_LYQ,Rion Chitose Ch. / AStars Chrono prince,@rionchitose_as,AStars Production,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.309583+00:00,active,False,MEDIUM_CONFIDENCE
UCC_P34t35REbiPzbHO_bifA,Kayna,@kaynavtuberth,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309644+00:00,hiatus,False,HIGH_CONFIDENCE
UCBjUiJxMKaM2YTIo3r4KdHA,Fenix Jairon,@fenixjairon,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309694+00:00,active,False,MEDIUM_CONFIDENCE
UCCmBL9p7d1a0aBjZSPF8QpQ,switch on vtuber,@switchonvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309742+00:00,hiatus,False,HIGH_CONFIDENCE
UCBsUODmi56ijq4o4imeZuwg,Oneiros Norr Ch.,@norr.oneiros,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309783+00:00,active,False,HIGH_CONFIDENCE
UCBbXLmauGSmFdQakk2dS8Rw,Maikumira,@maikumira,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309818+00:00,active,False,HIGH_CONFIDENCE
UCD0aj_PFkBK-LGaDIiXvBww,Regina Ch.,@reginavtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309838+00:00,active,False,MEDIUM_CONFIDENCE
UCC8N_hO-iyfkS2uaJqkxfMA,KoriMisu Ch.  ,@korimisu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309874+00:00,active,False,HIGH_CONFIDENCE
UCCEHpnzn37K8kQv2QtybE2w,Ray Ametier Yuan Ch.,@rayametier_yuan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309925+00:00,active,False,HIGH_CONFIDENCE
UCDXhbquWzQvdwZC1yVUmxAA,Alicia Ch.,@aliciavtuberch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.309971+00:00,hiatus,False,HIGH_CONFIDENCE
UCB_Ooo_Eanv8LHYUGqMMDjg,Yuuta Natsuki,@yuutanatsuki,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.310021+00:00,active,False,HIGH_CONFIDENCE
UCDYy9EVjkBym7bUYwTKzugA,ALU Channel,@aluchannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.310080+00:00,hiatus,False,HIGH_CONFIDENCE
UCCptqrhEdtJGBer1qWWRLnA,Lawiz Ch.,@lawizch,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.310169+00:00,hiatus,False,HIGH_CONFIDENCE
UCfcNIwkAhHcDTP1rQg2n5nw,Tiara Rexa Ch. 【POLYGON】,@rexaplg,Polygon Official,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.310306+00:00,active,False,HIGH_CONFIDENCE
UCfaZG-sf7NrY3RBmoHBSOcg,Oatsukaresan「ECR」,@kurasetaoh,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.310353+00:00,active,False,HIGH_CONFIDENCE
UCeTNHgOSMMFQTlWbJwpex_g,น้องมะม่วง TV,@นองมะมวง_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.310440+00:00,active,False,HIGH_CONFIDENCE
UCfI5PfgpNZ3a2p7MS-m5gPA,Ponpun.,@ponpun,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.310472+00:00,active,True,HIGH_CONFIDENCE
